x,y,GRID,GID,Lon,Lat
-85.2916823,39.3750004,58656,I58656,-85.292,39.375
-85.2916823,39.45833373,58657,I58657,-85.292,39.458
-85.2916823,39.54166706,58658,I58658,-85.292,39.542
-85.2916823,39.62500039,58659,I58659,-85.292,39.625
-85.2916823,39.70833372,58660,I58660,-85.292,39.708
-85.2916823,39.79166705,58661,I58661,-85.292,39.792
-85.2916823,39.87500038,58662,I58662,-85.292,39.875
-85.2916823,39.95833371,58663,I58663,-85.292,39.958
-85.2916823,40.04166704,58664,I58664,-85.292,40.042
-85.2916823,40.12500037,58665,I58665,-85.292,40.125
-85.2916823,40.2083337,58666,I58666,-85.292,40.208
-85.2916823,40.29166703,58667,I58667,-85.292,40.292
-85.2916823,40.37500036,58668,I58668,-85.292,40.375
-85.2916823,40.45833369,58669,I58669,-85.292,40.458
-85.2916823,40.54166702,58670,I58670,-85.292,40.542
-85.2916823,40.62500035,58671,I58671,-85.292,40.625
-85.2916823,40.70833368,58672,I58672,-85.292,40.708
-85.2916823,40.79166701,58673,I58673,-85.292,40.792
-85.2916823,40.87500034,58674,I58674,-85.292,40.875
-85.2916823,40.95833367,58675,I58675,-85.292,40.958
-85.2916823,41.041667,58676,I58676,-85.292,41.042
-85.2916823,41.12500033,58677,I58677,-85.292,41.125
-85.2916823,41.20833366,58678,I58678,-85.292,41.208
-85.2916823,41.29166699,58679,I58679,-85.292,41.292
-85.2916823,41.37500032,58680,I58680,-85.292,41.375
-85.2916823,41.45833365,58681,I58681,-85.292,41.458
-85.2916823,41.54166698,58682,I58682,-85.292,41.542
-85.2916823,41.62500031,58683,I58683,-85.292,41.625
-85.2916823,41.70833364,58684,I58684,-85.292,41.708
-85.2916823,41.79166697,58685,I58685,-85.292,41.792
-85.2916823,41.8750003,58686,I58686,-85.292,41.875
-85.2916823,41.95833363,58687,I58687,-85.292,41.958
-85.2916823,42.04166696,58688,I58688,-85.292,42.042
-85.2916823,42.12500029,58689,I58689,-85.292,42.125
-85.2916823,42.20833362,58690,I58690,-85.292,42.208
-85.2916823,42.29166695,58691,I58691,-85.292,42.292
-85.2916823,42.37500028,58692,I58692,-85.292,42.375
-85.2916823,42.45833361,58693,I58693,-85.292,42.458
-85.2916823,42.54166694,58694,I58694,-85.292,42.542
-85.2916823,42.62500027,58695,I58695,-85.292,42.625
-85.2916823,42.7083336,58696,I58696,-85.292,42.708
-85.2916823,42.79166693,58697,I58697,-85.292,42.792
-85.2916823,42.87500026,58698,I58698,-85.292,42.875
-85.2916823,42.95833359,58699,I58699,-85.292,42.958
-85.2916823,43.04166692,58700,I58700,-85.292,43.042
-85.2916823,43.12500025,58701,I58701,-85.292,43.125
-85.2916823,43.20833358,58702,I58702,-85.292,43.208
-85.2916823,43.29166691,58703,I58703,-85.292,43.292
-85.2916823,43.37500024,58704,I58704,-85.292,43.375
-85.2916823,43.45833357,58705,I58705,-85.292,43.458
-85.2916823,43.5416669,58706,I58706,-85.292,43.542
-85.2916823,43.62500023,58707,I58707,-85.292,43.625
-85.2916823,43.70833356,58708,I58708,-85.292,43.708
-85.2916823,43.79166689,58709,I58709,-85.292,43.792
-85.2916823,43.87500022,58710,I58710,-85.292,43.875
-85.2916823,43.95833355,58711,I58711,-85.292,43.958
-85.2916823,44.04166688,58712,I58712,-85.292,44.042
-85.2916823,44.12500021,58713,I58713,-85.292,44.125
-85.2916823,44.20833354,58714,I58714,-85.292,44.208
-85.2916823,44.29166687,58715,I58715,-85.292,44.292
-85.2916823,44.3750002,58716,I58716,-85.292,44.375
-85.2916823,44.45833353,58717,I58717,-85.292,44.458
-85.2916823,44.54166686,58718,I58718,-85.292,44.542
-85.2916823,44.62500019,58719,I58719,-85.292,44.625
-85.2916823,44.79166685,58721,I58721,-85.292,44.792
-85.208349,30.37500076,58731,I58731,-85.208,30.375
-85.208349,30.45833409,58732,I58732,-85.208,30.458
-85.208349,30.54166742,58733,I58733,-85.208,30.542
-85.208349,30.62500075,58734,I58734,-85.208,30.625
-85.208349,30.70833408,58735,I58735,-85.208,30.708
-85.208349,30.79166741,58736,I58736,-85.208,30.792
-85.208349,30.87500074,58737,I58737,-85.208,30.875
-85.208349,30.95833407,58738,I58738,-85.208,30.958
-85.208349,31.0416674,58739,I58739,-85.208,31.042
-85.208349,31.12500073,58740,I58740,-85.208,31.125
-85.208349,31.20833406,58741,I58741,-85.208,31.208
-85.208349,31.29166739,58742,I58742,-85.208,31.292
-85.208349,31.37500072,58743,I58743,-85.208,31.375
-85.208349,31.54166738,58745,I58745,-85.208,31.542
-85.208349,31.70833404,58747,I58747,-85.208,31.708
-85.208349,31.95833403,58750,I58750,-85.208,31.958
-85.208349,32.04166736,58751,I58751,-85.208,32.042
-85.208349,32.12500069,58752,I58752,-85.208,32.125
-85.208349,32.20833402,58753,I58753,-85.208,32.208
-85.208349,32.29166735,58754,I58754,-85.208,32.292
-85.208349,32.37500068,58755,I58755,-85.208,32.375
-85.208349,32.45833401,58756,I58756,-85.208,32.458
-85.208349,32.54166734,58757,I58757,-85.208,32.542
-85.208349,32.62500067,58758,I58758,-85.208,32.625
-85.208349,33.95833395,58761,I58761,-85.208,33.958
-85.208349,34.04166728,58762,I58762,-85.208,34.042
-85.208349,34.12500061,58763,I58763,-85.208,34.125
-85.208349,34.20833394,58764,I58764,-85.208,34.208
-85.208349,34.29166727,58765,I58765,-85.208,34.292
-85.208349,34.3750006,58766,I58766,-85.208,34.375
-85.208349,34.45833393,58767,I58767,-85.208,34.458
-85.208349,34.54166726,58768,I58768,-85.208,34.542
-85.208349,34.62500059,58769,I58769,-85.208,34.625
-85.208349,34.70833392,58770,I58770,-85.208,34.708
-85.208349,34.79166725,58771,I58771,-85.208,34.792
-85.208349,34.87500058,58772,I58772,-85.208,34.875
-85.208349,34.95833391,58773,I58773,-85.208,34.958
-85.208349,35.12500057,58775,I58775,-85.208,35.125
-85.208349,35.2083339,58776,I58776,-85.208,35.208
-85.208349,35.29166723,58777,I58777,-85.208,35.292
-85.208349,35.37500056,58778,I58778,-85.208,35.375
-85.208349,35.45833389,58779,I58779,-85.208,35.458
-85.208349,35.54166722,58780,I58780,-85.208,35.542
-85.208349,35.62500055,58781,I58781,-85.208,35.625
-85.208349,35.70833388,58782,I58782,-85.208,35.708
-85.208349,35.79166721,58783,I58783,-85.208,35.792
-85.208349,35.87500054,58784,I58784,-85.208,35.875
-85.208349,35.95833387,58785,I58785,-85.208,35.958
-85.208349,36.0416672,58786,I58786,-85.208,36.042
-85.208349,36.12500053,58787,I58787,-85.208,36.125
-85.208349,36.20833386,58788,I58788,-85.208,36.208
-85.208349,36.37500052,58790,I58790,-85.208,36.375
-85.208349,36.45833385,58791,I58791,-85.208,36.458
-85.208349,36.54166718,58792,I58792,-85.208,36.542
-85.208349,36.62500051,58793,I58793,-85.208,36.625
-85.208349,36.70833384,58794,I58794,-85.208,36.708
-85.208349,36.79166717,58795,I58795,-85.208,36.792
-85.208349,36.8750005,58796,I58796,-85.208,36.875
-85.208349,36.95833383,58797,I58797,-85.208,36.958
-85.208349,37.04166716,58798,I58798,-85.208,37.042
-85.208349,37.12500049,58799,I58799,-85.208,37.125
-85.208349,37.20833382,58800,I58800,-85.208,37.208
-85.208349,37.29166715,58801,I58801,-85.208,37.292
-85.208349,37.37500048,58802,I58802,-85.208,37.375
-85.208349,37.45833381,58803,I58803,-85.208,37.458
-85.208349,37.54166714,58804,I58804,-85.208,37.542
-85.208349,37.62500047,58805,I58805,-85.208,37.625
-85.208349,37.7083338,58806,I58806,-85.208,37.708
-85.208349,37.79166713,58807,I58807,-85.208,37.792
-85.208349,37.87500046,58808,I58808,-85.208,37.875
-85.208349,37.95833379,58809,I58809,-85.208,37.958
-85.208349,38.04166712,58810,I58810,-85.208,38.042
-85.208349,38.12500045,58811,I58811,-85.208,38.125
-85.208349,38.20833378,58812,I58812,-85.208,38.208
-85.208349,38.29166711,58813,I58813,-85.208,38.292
-85.208349,38.37500044,58814,I58814,-85.208,38.375
-85.208349,38.45833377,58815,I58815,-85.208,38.458
-85.208349,38.5416671,58816,I58816,-85.208,38.542
-85.208349,38.62500043,58817,I58817,-85.208,38.625
-85.208349,38.70833376,58818,I58818,-85.208,38.708
-85.208349,38.79166709,58819,I58819,-85.208,38.792
-85.208349,38.87500042,58820,I58820,-85.208,38.875
-85.208349,38.95833375,58821,I58821,-85.208,38.958
-85.208349,39.04166708,58822,I58822,-85.208,39.042
-85.208349,39.12500041,58823,I58823,-85.208,39.125
-85.208349,39.20833374,58824,I58824,-85.208,39.208
-85.208349,39.29166707,58825,I58825,-85.208,39.292
-85.208349,39.3750004,58826,I58826,-85.208,39.375
-85.208349,39.45833373,58827,I58827,-85.208,39.458
-85.208349,39.54166706,58828,I58828,-85.208,39.542
-85.208349,39.62500039,58829,I58829,-85.208,39.625
-85.208349,39.70833372,58830,I58830,-85.208,39.708
-85.208349,39.79166705,58831,I58831,-85.208,39.792
-85.208349,39.87500038,58832,I58832,-85.208,39.875
-85.208349,39.95833371,58833,I58833,-85.208,39.958
-85.208349,40.04166704,58834,I58834,-85.208,40.042
-85.208349,40.12500037,58835,I58835,-85.208,40.125
-85.208349,40.2083337,58836,I58836,-85.208,40.208
-85.208349,40.29166703,58837,I58837,-85.208,40.292
-85.208349,40.37500036,58838,I58838,-85.208,40.375
-85.208349,40.45833369,58839,I58839,-85.208,40.458
-85.208349,40.54166702,58840,I58840,-85.208,40.542
-85.208349,40.62500035,58841,I58841,-85.208,40.625
-85.208349,40.70833368,58842,I58842,-85.208,40.708
-85.208349,40.79166701,58843,I58843,-85.208,40.792
-85.208349,40.87500034,58844,I58844,-85.208,40.875
-85.208349,40.95833367,58845,I58845,-85.208,40.958
-85.208349,41.041667,58846,I58846,-85.208,41.042
-85.208349,41.12500033,58847,I58847,-85.208,41.125
-85.208349,41.20833366,58848,I58848,-85.208,41.208
-85.208349,41.29166699,58849,I58849,-85.208,41.292
-85.208349,41.37500032,58850,I58850,-85.208,41.375
-85.208349,41.45833365,58851,I58851,-85.208,41.458
-85.208349,41.54166698,58852,I58852,-85.208,41.542
-85.208349,41.62500031,58853,I58853,-85.208,41.625
-85.208349,41.70833364,58854,I58854,-85.208,41.708
-85.208349,41.79166697,58855,I58855,-85.208,41.792
-85.208349,41.8750003,58856,I58856,-85.208,41.875
-85.208349,41.95833363,58857,I58857,-85.208,41.958
-85.208349,42.04166696,58858,I58858,-85.208,42.042
-85.208349,42.12500029,58859,I58859,-85.208,42.125
-85.208349,42.20833362,58860,I58860,-85.208,42.208
-85.208349,42.29166695,58861,I58861,-85.208,42.292
-85.208349,42.37500028,58862,I58862,-85.208,42.375
-85.208349,42.45833361,58863,I58863,-85.208,42.458
-85.208349,42.54166694,58864,I58864,-85.208,42.542
-85.208349,42.62500027,58865,I58865,-85.208,42.625
-85.208349,42.7083336,58866,I58866,-85.208,42.708
-85.208349,42.79166693,58867,I58867,-85.208,42.792
-85.208349,42.87500026,58868,I58868,-85.208,42.875
-85.208349,42.95833359,58869,I58869,-85.208,42.958
-85.208349,43.04166692,58870,I58870,-85.208,43.042
-85.208349,43.12500025,58871,I58871,-85.208,43.125
-85.208349,43.20833358,58872,I58872,-85.208,43.208
-85.208349,43.29166691,58873,I58873,-85.208,43.292
-85.208349,43.37500024,58874,I58874,-85.208,43.375
-85.208349,43.45833357,58875,I58875,-85.208,43.458
-85.208349,43.5416669,58876,I58876,-85.208,43.542
-85.208349,43.62500023,58877,I58877,-85.208,43.625
-85.208349,43.70833356,58878,I58878,-85.208,43.708
-85.208349,43.79166689,58879,I58879,-85.208,43.792
-85.208349,43.87500022,58880,I58880,-85.208,43.875
-85.208349,43.95833355,58881,I58881,-85.208,43.958
-85.208349,44.04166688,58882,I58882,-85.208,44.042
-85.208349,44.12500021,58883,I58883,-85.208,44.125
-85.208349,44.20833354,58884,I58884,-85.208,44.208
-85.208349,44.29166687,58885,I58885,-85.208,44.292
-85.208349,44.3750002,58886,I58886,-85.208,44.375
-85.208349,44.45833353,58887,I58887,-85.208,44.458
-85.208349,44.54166686,58888,I58888,-85.208,44.542
-85.208349,44.62500019,58889,I58889,-85.208,44.625
-85.208349,44.70833352,58890,I58890,-85.208,44.708
-85.208349,44.79166685,58891,I58891,-85.208,44.792
-85.208349,44.87500018,58892,I58892,-85.208,44.875
-85.1250157,30.54166742,58906,I58906,-85.125,30.542
-85.1250157,30.62500075,58907,I58907,-85.125,30.625
-85.1250157,30.70833408,58908,I58908,-85.125,30.708
-85.1250157,30.79166741,58909,I58909,-85.125,30.792
-85.1250157,30.87500074,58910,I58910,-85.125,30.875
-85.1250157,30.95833407,58911,I58911,-85.125,30.958
-85.1250157,31.0416674,58912,I58912,-85.125,31.042
-85.1250157,31.12500073,58913,I58913,-85.125,31.125
-85.1250157,31.20833406,58914,I58914,-85.125,31.208
-85.1250157,31.29166739,58915,I58915,-85.125,31.292
-85.1250157,31.37500072,58916,I58916,-85.125,31.375
-85.1250157,31.54166738,58918,I58918,-85.125,31.542
-85.1250157,31.62500071,58919,I58919,-85.125,31.625
-85.1250157,31.70833404,58920,I58920,-85.125,31.708
-85.1250157,31.79166737,58921,I58921,-85.125,31.792
-85.1250157,31.8750007,58922,I58922,-85.125,31.875
-85.1250157,31.95833403,58923,I58923,-85.125,31.958
-85.1250157,32.04166736,58924,I58924,-85.125,32.042
-85.1250157,32.12500069,58925,I58925,-85.125,32.125
-85.1250157,32.20833402,58926,I58926,-85.125,32.208
-85.1250157,32.29166735,58927,I58927,-85.125,32.292
-85.1250157,32.37500068,58928,I58928,-85.125,32.375
-85.1250157,32.54166734,58930,I58930,-85.125,32.542
-85.1250157,33.95833395,58933,I58933,-85.125,33.958
-85.1250157,34.04166728,58934,I58934,-85.125,34.042
-85.1250157,34.12500061,58935,I58935,-85.125,34.125
-85.1250157,34.20833394,58936,I58936,-85.125,34.208
-85.1250157,34.29166727,58937,I58937,-85.125,34.292
-85.1250157,34.3750006,58938,I58938,-85.125,34.375
-85.1250157,34.45833393,58939,I58939,-85.125,34.458
-85.1250157,34.62500059,58941,I58941,-85.125,34.625
-85.1250157,34.70833392,58942,I58942,-85.125,34.708
-85.1250157,34.79166725,58943,I58943,-85.125,34.792
-85.1250157,34.87500058,58944,I58944,-85.125,34.875
-85.1250157,34.95833391,58945,I58945,-85.125,34.958
-85.1250157,35.04166724,58946,I58946,-85.125,35.042
-85.1250157,35.12500057,58947,I58947,-85.125,35.125
-85.1250157,35.2083339,58948,I58948,-85.125,35.208
-85.1250157,35.29166723,58949,I58949,-85.125,35.292
-85.1250157,35.37500056,58950,I58950,-85.125,35.375
-85.1250157,35.45833389,58951,I58951,-85.125,35.458
-85.1250157,35.54166722,58952,I58952,-85.125,35.542
-85.1250157,35.62500055,58953,I58953,-85.125,35.625
-85.1250157,35.70833388,58954,I58954,-85.125,35.708
-85.1250157,35.79166721,58955,I58955,-85.125,35.792
-85.1250157,35.87500054,58956,I58956,-85.125,35.875
-85.1250157,35.95833387,58957,I58957,-85.125,35.958
-85.1250157,36.0416672,58958,I58958,-85.125,36.042
-85.1250157,36.12500053,58959,I58959,-85.125,36.125
-85.1250157,36.20833386,58960,I58960,-85.125,36.208
-85.1250157,36.37500052,58962,I58962,-85.125,36.375
-85.1250157,36.45833385,58963,I58963,-85.125,36.458
-85.1250157,36.54166718,58964,I58964,-85.125,36.542
-85.1250157,36.62500051,58965,I58965,-85.125,36.625
-85.1250157,36.70833384,58966,I58966,-85.125,36.708
-85.1250157,36.79166717,58967,I58967,-85.125,36.792
-85.1250157,36.8750005,58968,I58968,-85.125,36.875
-85.1250157,36.95833383,58969,I58969,-85.125,36.958
-85.1250157,37.04166716,58970,I58970,-85.125,37.042
-85.1250157,37.12500049,58971,I58971,-85.125,37.125
-85.1250157,37.20833382,58972,I58972,-85.125,37.208
-85.1250157,37.29166715,58973,I58973,-85.125,37.292
-85.1250157,37.37500048,58974,I58974,-85.125,37.375
-85.1250157,37.45833381,58975,I58975,-85.125,37.458
-85.1250157,37.54166714,58976,I58976,-85.125,37.542
-85.1250157,37.62500047,58977,I58977,-85.125,37.625
-85.1250157,37.7083338,58978,I58978,-85.125,37.708
-85.1250157,37.79166713,58979,I58979,-85.125,37.792
-85.1250157,37.95833379,58981,I58981,-85.125,37.958
-85.1250157,38.04166712,58982,I58982,-85.125,38.042
-85.1250157,38.12500045,58983,I58983,-85.125,38.125
-85.1250157,38.20833378,58984,I58984,-85.125,38.208
-85.1250157,38.29166711,58985,I58985,-85.125,38.292
-85.1250157,38.37500044,58986,I58986,-85.125,38.375
-85.1250157,38.45833377,58987,I58987,-85.125,38.458
-85.1250157,38.5416671,58988,I58988,-85.125,38.542
-85.1250157,38.62500043,58989,I58989,-85.125,38.625
-85.1250157,38.70833376,58990,I58990,-85.125,38.708
-85.1250157,38.79166709,58991,I58991,-85.125,38.792
-85.1250157,38.87500042,58992,I58992,-85.125,38.875
-85.1250157,38.95833375,58993,I58993,-85.125,38.958
-85.1250157,39.04166708,58994,I58994,-85.125,39.042
-85.1250157,39.12500041,58995,I58995,-85.125,39.125
-85.1250157,39.20833374,58996,I58996,-85.125,39.208
-85.1250157,39.29166707,58997,I58997,-85.125,39.292
-85.1250157,39.3750004,58998,I58998,-85.125,39.375
-85.1250157,39.45833373,58999,I58999,-85.125,39.458
-85.1250157,39.54166706,59000,I59000,-85.125,39.542
-85.1250157,39.62500039,59001,I59001,-85.125,39.625
-85.1250157,39.70833372,59002,I59002,-85.125,39.708
-85.1250157,39.79166705,59003,I59003,-85.125,39.792
-85.1250157,39.87500038,59004,I59004,-85.125,39.875
-85.1250157,39.95833371,59005,I59005,-85.125,39.958
-85.1250157,40.04166704,59006,I59006,-85.125,40.042
-85.1250157,40.12500037,59007,I59007,-85.125,40.125
-85.1250157,40.2083337,59008,I59008,-85.125,40.208
-85.1250157,40.29166703,59009,I59009,-85.125,40.292
-85.1250157,40.37500036,59010,I59010,-85.125,40.375
-85.1250157,40.45833369,59011,I59011,-85.125,40.458
-85.1250157,40.54166702,59012,I59012,-85.125,40.542
-85.1250157,40.62500035,59013,I59013,-85.125,40.625
-85.1250157,40.70833368,59014,I59014,-85.125,40.708
-85.1250157,40.79166701,59015,I59015,-85.125,40.792
-85.1250157,40.87500034,59016,I59016,-85.125,40.875
-85.1250157,40.95833367,59017,I59017,-85.125,40.958
-85.1250157,41.041667,59018,I59018,-85.125,41.042
-85.1250157,41.12500033,59019,I59019,-85.125,41.125
-85.1250157,41.20833366,59020,I59020,-85.125,41.208
-85.1250157,41.29166699,59021,I59021,-85.125,41.292
-85.1250157,41.37500032,59022,I59022,-85.125,41.375
-85.1250157,41.45833365,59023,I59023,-85.125,41.458
-85.1250157,41.54166698,59024,I59024,-85.125,41.542
-85.1250157,41.62500031,59025,I59025,-85.125,41.625
-85.1250157,41.70833364,59026,I59026,-85.125,41.708
-85.1250157,41.79166697,59027,I59027,-85.125,41.792
-85.1250157,41.8750003,59028,I59028,-85.125,41.875
-85.1250157,41.95833363,59029,I59029,-85.125,41.958
-85.1250157,42.04166696,59030,I59030,-85.125,42.042
-85.1250157,42.12500029,59031,I59031,-85.125,42.125
-85.1250157,42.20833362,59032,I59032,-85.125,42.208
-85.1250157,42.29166695,59033,I59033,-85.125,42.292
-85.1250157,42.37500028,59034,I59034,-85.125,42.375
-85.1250157,42.45833361,59035,I59035,-85.125,42.458
-85.1250157,42.54166694,59036,I59036,-85.125,42.542
-85.1250157,42.62500027,59037,I59037,-85.125,42.625
-85.1250157,42.7083336,59038,I59038,-85.125,42.708
-85.1250157,42.79166693,59039,I59039,-85.125,42.792
-85.1250157,42.87500026,59040,I59040,-85.125,42.875
-85.1250157,42.95833359,59041,I59041,-85.125,42.958
-85.1250157,43.04166692,59042,I59042,-85.125,43.042
-85.1250157,43.12500025,59043,I59043,-85.125,43.125
-85.1250157,43.20833358,59044,I59044,-85.125,43.208
-85.1250157,43.29166691,59045,I59045,-85.125,43.292
-85.1250157,43.37500024,59046,I59046,-85.125,43.375
-85.1250157,43.45833357,59047,I59047,-85.125,43.458
-85.1250157,43.5416669,59048,I59048,-85.125,43.542
-85.1250157,43.62500023,59049,I59049,-85.125,43.625
-85.1250157,43.70833356,59050,I59050,-85.125,43.708
-85.1250157,43.79166689,59051,I59051,-85.125,43.792
-85.1250157,43.87500022,59052,I59052,-85.125,43.875
-85.1250157,43.95833355,59053,I59053,-85.125,43.958
-85.1250157,44.04166688,59054,I59054,-85.125,44.042
-85.1250157,44.12500021,59055,I59055,-85.125,44.125
-85.1250157,44.20833354,59056,I59056,-85.125,44.208
-85.1250157,44.29166687,59057,I59057,-85.125,44.292
-85.1250157,44.3750002,59058,I59058,-85.125,44.375
-85.1250157,44.45833353,59059,I59059,-85.125,44.458
-85.1250157,44.54166686,59060,I59060,-85.125,44.542
-85.1250157,44.62500019,59061,I59061,-85.125,44.625
-85.1250157,44.70833352,59062,I59062,-85.125,44.708
-85.1250157,44.95833351,59065,I59065,-85.125,44.958
-85.1250157,45.04166684,59066,I59066,-85.125,45.042
-85.1250157,45.12500017,59067,I59067,-85.125,45.125
